회원번호,region_tier,treatment_h4,p_control_logit,p_treated_logit,uplift_logit,p_control_rf,p_treated_rf,uplift_rf
375552320,Tier1_새벽배송가능권(가정),0.0,0.04306523852517872,0.03147827634482845,-0.011586962180350269,0.0715276683667764,0.07519543459686952,0.003667766230093114
375630272,Tier2_익일배송표준권(가정),0.0,0.04677944874298534,0.039259848445212006,-0.007519600297773335,0.07200136443829046,0.06777117804017775,-0.004230186398112706
375969920,Tier3_배송취약권(가정),0.0,0.118193537229855,0.08165778464777558,-0.03653575258207942,0.13928273625015877,0.1176673954478824,-0.021615340802276367
376253888,Tier2_익일배송표준권(가정),1.0,0.08492880377821324,0.09871659890720845,0.013787795128995209,0.12781689947837385,0.19153406084578864,0.06371716136741479
376511872,Tier3_배송취약권(가정),1.0,0.04662690405397687,0.03965389853741447,-0.006973005516562401,0.07661814700515207,0.09062693912879985,0.014008792123647779
376625088,Tier2_익일배송표준권(가정),1.0,0.8575357526869437,0.8916226656540719,0.03408691296712818,0.8459654802619397,0.910664328560576,0.06469884829863626
376636224,Tier1_새벽배송가능권(가정),0.0,0.05243329593065994,0.03817667356506474,-0.014256622365595203,0.06706289321841974,0.06840470883391805,0.0013418156154983152
377105792,Tier3_배송취약권(가정),1.0,0.5212841031496431,0.49326895369217105,-0.028015149457472077,0.521352224054259,0.4475558058533823,-0.07379641820087668
377282112,Tier3_배송취약권(가정),1.0,0.26455994736205907,0.2254505300242905,-0.03910941733776857,0.3451263921664834,0.365406651201358,0.020280259034874626
377605056,Tier1_새벽배송가능권(가정),0.0,0.9150368061505489,0.9352810316420874,0.02024422549153848,0.8670305040775955,0.8672149047709391,0.00018440069334357823
377612480,Tier1_새벽배송가능권(가정),0.0,0.8035190023631076,0.8511606372618564,0.04764163489874884,0.7405524461554761,0.7743160233048063,0.033763577149330204
377644032,Tier1_새벽배송가능권(가정),0.0,0.9556002607704248,0.9637861627179583,0.008185901947533436,0.9184787142947003,0.9305506465284828,0.012071932233782556
377950272,Tier1_새벽배송가능권(가정),0.0,0.1245434729541602,0.14069953897649048,0.016156066022330287,0.14097198689042353,0.23662822699426556,0.09565624010384202
377972544,Tier3_배송취약권(가정),0.0,0.6552607064537993,0.7012253828868455,0.04596467643304625,0.5428308581077684,0.628681418956898,0.08585056084912956
378174848,Tier3_배송취약권(가정),0.0,0.5155843657530381,0.5198163907288119,0.004232024975773796,0.41186880272123333,0.33000657880522716,-0.08186222391600617
378223104,Tier1_새벽배송가능권(가정),1.0,0.37191257667748706,0.3862276021451831,0.01431502546769603,0.38336681484823354,0.3476719362344183,-0.03569487861381526
378319616,Tier3_배송취약권(가정),0.0,0.7055242376038519,0.7559127952005684,0.050388557596716566,0.6539798392689589,0.6780399128397617,0.024060073570802865
378367872,Tier1_새벽배송가능권(가정),1.0,0.710451022736377,0.7457833267774422,0.03533230404106524,0.7174598093868105,0.7744432985082524,0.05698348912144191
378416128,Tier3_배송취약권(가정),0.0,0.5304554526980737,0.5526734723642469,0.022218019666173205,0.4897179700763641,0.5258556599869549,0.03613768991059085
378722368,Tier2_익일배송표준권(가정),0.0,0.4214299989069315,0.4520943244512643,0.030664325544332793,0.49194179796981585,0.4307871634083387,-0.06115463456147713
378746496,Tier3_배송취약권(가정),0.0,0.2723087326565949,0.24994261931215647,-0.022366113344438415,0.23912540559144527,0.21998484082839478,-0.019140564763050483
378861568,Tier1_새벽배송가능권(가정),1.0,0.1047616198363735,0.08124168307611886,-0.023519936760254642,0.14236972504011336,0.13516222506025038,-0.007207499979862975
379106560,Tier1_새벽배송가능권(가정),0.0,0.8889224489568969,0.9045161745983387,0.015593725641441791,0.8728273138336669,0.7892986058211996,-0.08352870801246726
379162240,Tier2_익일배송표준권(가정),0.0,0.046482304208785644,0.0363377788663287,-0.010144525342456946,0.06114530905568518,0.06601375355526531,0.004868444499580134
379186368,Tier1_새벽배송가능권(가정),0.0,0.7824776499550339,0.8029910494605259,0.020513399505492025,0.786253673644034,0.8740378752656186,0.08778420162158462
379201216,Tier3_배송취약권(가정),0.0,0.6540003383092177,0.6377821923405507,-0.016218145968666997,0.5700504075040327,0.521442771531848,-0.04860763597218465
379325568,Tier1_새벽배송가능권(가정),1.0,0.06386501913127816,0.0549647695124899,-0.008900249618788263,0.10032318388154675,0.13380377934854784,0.03348059546700109
379362688,Tier3_배송취약권(가정),0.0,0.18842352834529377,0.34185135430464736,0.1534278259593536,0.27401307981026546,0.303302985872534,0.029289906062268556
379394240,Tier2_익일배송표준권(가정),,0.9166389448338201,0.9325991407818269,0.015960195948006795,0.907512251258671,0.9109481928873043,0.0034359416286333655
379817408,Tier2_익일배송표준권(가정),0.0,0.268418132524864,0.2942810975897075,0.02586296506484348,0.2098988274500641,0.23608326200235027,0.026184434552286168
380329664,Tier3_배송취약권(가정),0.0,0.37113950141352486,0.522222136055744,0.1510826346422191,0.4270457169557775,0.339825409431205,-0.0872203075245725
380409472,Tier3_배송취약권(가정),0.0,0.8778399394278639,0.8827702412271574,0.004930301799293546,0.8956194077219561,0.938102198908319,0.04248279118636289
