회원번호,treatment_h4,uplift_A_logit,uplift_A_rf,uplift_B_logit,uplift_B_rf,uplift_C_logit,uplift_C_rf,uplift_D_logit,uplift_D_rf
1237413760,0.0,0.0275788694715235,0.0583740123477347,0.0340264831700339,0.0480679488107601,0.0466921651495596,0.0666428454348045,0.0441118548721276,0.0521805945567696
1237874048,0.0,0.0486755942717427,-0.0861624211972507,0.0552324329140393,-0.0844039137550807,0.058668934349998,-0.0648413557013342,0.0341065479569764,-0.0854218427678543
1238024384,1.0,-0.0125056415827212,0.028212842612217,-0.011117521658933,0.0159742208748204,-0.0088869196523303,-0.0014564589780196,-0.0102162375315315,0.004465629634272
1238081920,0.0,0.0396261462532713,0.0078689581006808,0.0427861431734933,-0.0021311903887401,0.039019394085592,0.0077139490051751,0.0344929228674311,0.0354793661261926
1238313920,,0.0196354828374457,0.0349638466619475,0.0241968380813952,0.049509289500173,0.030053359493807,0.0276728096718004,0.0166241448901558,0.0558627244583347
1238341760,,0.0345278308375137,0.0161284971346428,0.0363892857729358,0.0018759837747104,0.0365642702092429,0.0113636469513562,0.0341721744641313,-0.0011847116223429
1238440128,0.0,0.0190148659583223,-0.0306643472201885,0.0204390668248786,-0.039452012180029,0.0206682346140129,-0.0186671036094239,0.0154045708866272,-0.0306392949481252
1238464256,0.0,-0.0124331208622617,0.0218531622842259,-0.0088896520736515,0.0419641903532796,-0.0295961999422693,0.0335640709355521,-0.0064529371151056,0.0536702118578784
1238469824,0.0,0.0762366999241657,0.0192763284163079,0.083579615175704,-0.0022086042252041,0.099412247431489,0.04452605766632,0.0760767287510259,0.019295705264257
1238555200,0.0,0.0123884855057129,-0.0189000030656952,0.0130716447508779,-0.0461705907890576,0.013104975264465,-0.0059778624857119,0.0116994086307247,-0.0190190588521455
1238635008,0.0,0.0242739883064543,0.0366533763175688,0.0266447639023795,0.0496344504328011,0.0201568251407132,0.0458814899034939,0.030319312583707,0.0635953138766138
1238753792,0.0,-0.0132472517319948,-0.0333227549599777,-0.0095729223937405,-0.0182242140627698,-0.0193812922033377,-0.0260368855290058,-0.0300131209759393,-0.0087954850340903
1238898560,0.0,-0.0048134712916423,0.0171822914138007,-0.0022617357567951,0.0275268843718144,0.0014431166972206,0.0116752275319042,-0.0051694285649348,0.0219613965949059
1239110144,0.0,-0.0150728612888078,0.0169373968818225,-0.0136047825151716,0.0063764703125093,-0.01589591916633,-0.0069469909634048,-0.0173771592259396,0.0023544513639205
1239167680,,-0.0158363043622773,0.0260912484054404,-0.0127669174558387,0.0081452276871111,-0.0162132847454576,0.0099330887039733,-0.0199783226097642,0.014032151505342
1239260480,0.0,0.0075916261174633,0.0084324639020891,0.0139684947585133,0.0104769181685983,-0.0569631002423474,-0.0085392240531715,-0.0278792401475744,-0.0045097743938566
1239420096,0.0,-0.01135088793621,0.0382107972044529,-0.0099673940374874,0.0452548032872595,-0.0059334657768768,0.0278261347438006,-0.0030156401782422,0.0245599309905233
1239449792,0.0,0.015195022142283,-0.0014528151397225,0.0165332391736798,0.015026375557715,0.0087626716841642,0.0142540677502798,0.0059296552687071,0.035376296563911
1239464640,0.0,0.0285641147151555,-0.0272807344885878,0.0353467596759508,-0.0097792844732855,0.0264815278477535,-0.0179022555086275,0.04445154935914,-0.0302037281214315
1239568576,1.0,0.0161895127062261,0.0645810826869256,0.0226023389146926,0.0122200637565197,0.0197939984203701,0.0618935463581283,0.0130942689950668,0.0376463466065356
1240227456,1.0,0.0126909901532553,-0.0021616434305318,0.0134659541589627,0.0149618456586767,0.0110196741509146,0.0111259735515534,0.0144723451566124,0.0126873426879576
1240240448,0.0,0.0342708677982236,-0.0477965718711422,0.037951772910357,-0.0477283955004782,0.0426570574942442,-0.0345391798740269,0.0431533397792871,-0.0574140828138937
1240427904,0.0,-0.0139117489592275,0.0278753796472204,-0.0092279212421303,0.0026931481807226,-0.0518122276907385,-0.02214354717586,-0.0378294711663604,-0.0013550449410742
1240529984,,-0.032823374054702,-0.0209458351192544,-0.0271095262688497,-0.0262201561770509,-0.0375449380514161,-0.0166621195246884,-0.0475060895795932,-0.0156983125876578
1241032960,,0.0116432308825148,0.0867100873850842,0.01820660332093,0.0610036338127957,0.0135086388002042,0.0863794250723097,0.0074296652904438,0.0582027668059595
