회원번호,이탈위험군,가격구간,treatment_h4,uplift_logit,uplift_rf
43426688,Active(<30일),Q3,0.0,0.01111579626132797,-0.018375955606114047
43872128,Active(<30일),Q2,0.0,-0.01674862562576529,-0.01855262811617686
43924096,관심필요(30~89일),Q4_고가,0.0,-0.0030911932109339846,0.036559447342066675
44076288,Active(<30일),Q4_고가,0.0,-0.0027623223071618908,0.008056873460654201
44486464,Active(<30일),Q2,1.0,0.020860284643714033,-0.05563678048736631
44620096,Active(<30일),Q2,0.0,0.059273011158452515,-0.004669981386548783
44666496,Active(<30일),Q1_저가,0.0,-0.007624857910209476,0.02021775700615805
44844672,관심필요(30~89일),Q4_고가,0.0,0.006469603943183855,-0.04366201802715258
45022848,Active(<30일),Q4_고가,0.0,0.0894272363559615,-0.007150587055520907
45364352,관심필요(30~89일),Q4_고가,0.0,0.008343288681518846,0.025996803169742955
45520256,Active(<30일),Q4_고가,0.0,0.07664574540256808,-0.010961413509209428
45932288,Active(<30일),Q3,1.0,0.014762221029524292,-0.01116034806059163
46038080,이탈위험(90일+),Q4_고가,0.0,-0.015382027856495312,0.029493345119262188
46056640,이탈위험(90일+),Q3,0.0,-0.013233451028211822,0.04796318635358418
46348032,Active(<30일),Q3,0.0,0.029186911183317732,0.10875175994450825
46487232,Active(<30일),Q2,0.0,0.023631916722898327,0.03029754325091938
46568896,Active(<30일),Q3,0.0,0.01823677649150579,-0.008002906694516976
46752640,이탈위험(90일+),Q4_고가,0.0,-0.013972676624873344,0.025757320296416114
46995776,관심필요(30~89일),Q3,0.0,-0.030452382750122464,-0.03462418299689701
47663936,이탈위험(90일+),Q2,1.0,-0.012161737171814381,0.022724990213435076
48088960,관심필요(30~89일),Q1_저가,0.0,-0.008913275849526295,0.044415855835512844
48183616,이탈위험(90일+),Q1_저가,0.0,-0.009094070123383854,0.02800930898178053
48296832,Active(<30일),Q4_고가,0.0,0.021408362631159195,0.011826843144639554
48398912,이탈위험(90일+),Q4_고가,0.0,-0.0070847994446641485,0.04530436857114674
48590080,이탈위험(90일+),Q2,0.0,-0.004514945364472271,0.027620486462174104
48638336,Active(<30일),Q4_고가,0.0,0.005772056353607002,-0.03724101135551128
48859200,관심필요(30~89일),Q4_고가,0.0,0.03728203562512236,0.07264146783746322
49035520,이탈위험(90일+),Q3,0.0,-0.01106089057427348,0.003054500304101787
49083776,Active(<30일),Q4_고가,0.0,0.02496371706999534,0.049094434256412134
49178432,Active(<30일),Q3,0.0,0.12357291876938625,0.07009237507975419
49742656,이탈위험(90일+),Q1_저가,0.0,-0.010678634320447182,0.030336718056991813
50290176,이탈위험(90일+),Q1_저가,0.0,-0.010543410253346645,0.027117660006886923
50650240,Active(<30일),Q4_고가,1.0,0.016181563887024436,0.053991259831466853
50776448,Active(<30일),Q4_고가,,0.021584342198366357,-0.011045722150259785
50793152,Active(<30일),Q4_고가,0.0,0.017477807987333227,0.06259475438972828
50798720,Active(<30일),Q4_고가,0.0,0.039496817236561954,0.04450306777643054
51142080,Active(<30일),Q3,0.0,0.04817152074042563,0.02165487305213143
51182912,이탈위험(90일+),Q1_저가,,0.013175554008573648,0.05901074886180958
51184768,이탈위험(90일+),Q2,0.0,0.012590327306470209,0.05068661151601856
51203328,이탈위험(90일+),Q1_저가,0.0,0.013541601467768824,0.05402670699018767
51207040,이탈위험(90일+),Q3,0.0,0.011835023177305073,0.05888446716990377
51574528,관심필요(30~89일),Q1_저가,0.0,-0.017811925684545815,-0.007007273160853145
51897472,Active(<30일),Q3,0.0,0.019653679072584557,0.054519166034542016
51927168,이탈위험(90일+),Q3,0.0,-0.01182147685973594,0.034313205133565755
52420864,Active(<30일),Q4_고가,,0.014043347709556231,-0.01577985691747541
52450560,관심필요(30~89일),Q2,,0.004396509057425002,-0.03570441315618861
52480256,이탈위험(90일+),Q3,1.0,-0.013528862392855473,0.04399551622522472
52515520,Active(<30일),Q2,0.0,0.028454822668613322,-0.025159648817505542
52519232,Active(<30일),Q4_고가,1.0,0.021362497844331974,0.027469260477497537
52534080,관심필요(30~89일),Q3,0.0,-0.014474637721898623,0.027457160110964177
52558208,Active(<30일),Q3,1.0,0.02281695355606561,0.010232579117722018
52606464,관심필요(30~89일),Q1_저가,0.0,-0.02370571557735357,-0.05101416952353066
52767936,Active(<30일),Q4_고가,,0.021498429817966236,0.008257978448917291
52777216,이탈위험(90일+),Q1_저가,0.0,-0.005094740167569688,0.039702172807440234
52792064,Active(<30일),Q2,,0.016691771103756414,0.006805231494611541
52821760,관심필요(30~89일),Q4_고가,0.0,-0.005268070297295702,0.1330640695456493
52879296,관심필요(30~89일),Q3,0.0,-0.020773832062590647,0.02027875143708313
52886720,Active(<30일),Q3,1.0,0.03726487242202137,0.040890576841210446
52903424,Active(<30일),Q4_고가,0.0,0.007890277277161295,-0.0491698873009887
52931264,Active(<30일),Q4_고가,0.0,0.027241383800224228,0.038560613911607255
52953536,Active(<30일),Q3,0.0,0.029910834525813335,0.042109799498000644
53105728,Active(<30일),Q4_고가,1.0,0.011652692449843016,-0.011997748383321905
53157696,이탈위험(90일+),Q2,1.0,-0.012700747703177896,0.02163569316156383
53165120,Active(<30일),Q3,1.0,-0.010109978594508684,-0.09989104394737269
53345152,Active(<30일),Q4_고가,,0.025568482508694257,0.08096351019638781
53361856,이탈위험(90일+),Q4_고가,0.0,-0.018871425996073554,0.0939778130562485
53365568,이탈위험(90일+),Q4_고가,0.0,-0.007662285791509821,0.02780721478413553
53367424,Active(<30일),Q4_고가,0.0,0.01566978330002078,0.003920043170689835
53372992,이탈위험(90일+),Q4_고가,1.0,-0.007040489514248474,0.039211960231139986
53382272,Active(<30일),Q2,0.0,0.027890644927687447,0.0761670886815542
53384128,Active(<30일),Q4_고가,0.0,0.11665173718657451,0.0476666676666645
53432384,Active(<30일),Q4_고가,0.0,0.017525723108463342,-0.013661471041922502
53465792,이탈위험(90일+),Q3,0.0,-0.04699737235448276,-0.028226911141333716
53543744,Active(<30일),Q3,0.0,0.0271268350623195,0.03621154438463958
53766464,관심필요(30~89일),Q3,,-0.022598026786510017,0.004362654872733102
53844416,Active(<30일),Q4_고가,0.0,0.009115238800495917,0.001980519322997143
53848128,Active(<30일),Q3,,0.08103103522122101,-0.12729550869231337
53874112,Active(<30일),Q3,1.0,0.0737575220756066,-0.02831967329796492
53905664,Active(<30일),Q4_고가,0.0,0.021907826174896727,0.04226960879162517
53942784,관심필요(30~89일),Q3,0.0,0.005911223996777182,-0.05128048596808921
54067136,관심필요(30~89일),Q4_고가,1.0,-0.022729481481026964,0.0002421873486256887
54078272,Active(<30일),Q2,0.0,0.03782399117296109,0.020506006873432403
54109824,Active(<30일),Q4_고가,0.0,0.020388561490717105,0.0381152326238825
54119104,이탈위험(90일+),Q2,1.0,-0.008138755292644767,0.0394873292373798
54256448,이탈위험(90일+),Q3,0.0,-0.03685195701259092,0.017051832226449237
54416064,Active(<30일),Q3,1.0,0.02537010744309731,0.04203504338953534
54603520,Active(<30일),Q4_고가,0.0,-0.02852560124019443,-0.030694591845138786
54605376,Active(<30일),Q2,0.0,0.007857087583645339,-0.05039466181885788
54612800,이탈위험(90일+),Q4_고가,0.0,-0.01450094748463819,0.02971891580111362
54616512,Active(<30일),Q2,0.0,0.013163945066483329,0.005680028565697048
54623936,Active(<30일),Q2,0.0,0.008049577663574947,-0.02918715257582627
54907904,이탈위험(90일+),Q3,0.0,-0.028231202131260485,0.009727847530625916
54911616,Active(<30일),Q2,,0.024422597516564948,-0.028515328541014462
54954304,이탈위험(90일+),Q4_고가,0.0,-0.014551769798666535,0.02318711610015327
55204864,Active(<30일),Q1_저가,0.0,0.12031234541370539,0.012098038332888694
55455424,관심필요(30~89일),Q2,1.0,0.11368928034729359,-0.04084023434404016
55535232,Active(<30일),Q2,0.0,-0.000996008318565833,-0.019895259495313677
55548224,관심필요(30~89일),Q1_저가,0.0,0.04650956416274832,0.05288720651421544
55557504,Active(<30일),Q1_저가,0.0,0.025544998556657095,0.007694820847071515
55835904,Active(<30일),Q3,0.0,0.016204346843269324,-0.00761301363332495
55947264,관심필요(30~89일),Q4_고가,0.0,0.0009770672368135946,0.03989894166008123
55988096,관심필요(30~89일),Q1_저가,1.0,0.02701770039343407,0.06321666718785399
56470656,이탈위험(90일+),Q3,0.0,-0.013190080107354778,0.035190203514181964
56507776,Active(<30일),Q3,0.0,0.01661597500563128,-0.005096830209048442
56511488,이탈위험(90일+),Q1_저가,0.0,-0.01087883376806685,0.018814976626810434
56528192,이탈위험(90일+),Q1_저가,0.0,-0.0037006703633770746,0.03492904186813765
56530048,Active(<30일),Q4_고가,,0.012781334912364273,-0.03966761733715485
56567168,Active(<30일),Q4_고가,0.0,0.038116360100595825,0.03845529980442597
56570880,Active(<30일),Q3,1.0,0.03619307168967445,-0.0057574176407199085
56576448,Active(<30일),Q3,0.0,0.018767438829142558,0.04510561063594154
56646976,Active(<30일),Q3,,0.032310891456207025,0.05635292222943811
56648832,Active(<30일),Q4_고가,,0.015184631553186945,0.06100591372594255
56674816,이탈위험(90일+),Q1_저가,0.0,-0.01245325445592281,0.02773726047923926
56747200,Active(<30일),Q4_고가,1.0,0.027000216696436707,0.05508318541692281
57105408,이탈위험(90일+),Q1_저가,0.0,-0.01132913453083547,0.04857699430685851
57209344,관심필요(30~89일),Q3,0.0,-0.0005463498955176477,0.06550058609686503
57250176,이탈위험(90일+),Q3,0.0,-0.008788719711737725,-0.02785801698700832
57272448,Active(<30일),Q3,0.0,0.04917803632230511,0.1031678110306008
57331840,Active(<30일),Q4_고가,1.0,0.01642932171098732,-0.0011554606079299257
57359680,Active(<30일),Q2,0.0,-0.005464551641396614,-0.022643322794776016
57424640,Active(<30일),Q4_고가,0.0,-0.011024387776910893,0.010935204644418023
57471040,Active(<30일),Q1_저가,0.0,-0.004424765420736332,0.0366160498922285
